title,imdb_id
Fairy Tale A True Story,tt27189593
Ape Vs Monster,tt14516188
The Survivalist,tt13694706
Citizen Bio,tt13134270
Time Now,tt10482844
Hitsville The Making Of Motown,tt6733446
Punch,tt13153494
Emma,tt0116191
Songs My Brothers Taught Me,tt3566788
Youre Watching Video Music Box,MISSING
The Jesus Rolls,tt5974030
Skin,tt6043142
Domestic Disturbance,tt0249478
Cusp,tt8710506
Desperately Seeking Susan,tt0089017
Attica,tt12482898
Adrift,tt6306064
One And Done Ben Simmons,MISSING
Black Sunday,tt0075765
Drunk Wedding,tt1950135
The Ballad Of Lefty Brown,tt4400994
Driveways,tt9318280
Last Of The Grads,tt13361442
After Innocence,tt0436039
The Real Charlie Chaplin,tt10193752
The Free State Of Jones,MISSING
American Insurrection,tt11737466
Dating And New York,MISSING
Summer Of 85,tt10457128
Ricky Powell The Individualist,tt11905612
Universal Soldier 1,MISSING
My Left Foot The Story Of Christy Brown,tt0097937
Kobe Bryants Muse,tt4353376
Sisters With Transistors,tt6744250
Bitchin The Sound And Fury Of Rick James,tt14622962
16 Shots,tt10331828
Harlem Nights,tt0097481
Night Catches Us,tt0775543
The Last Tree,tt7802246
The Rage Carrie 2,tt0144814
Sound Of Violence,tt11053476
Ali And Ava,MISSING
Elizabeth A Portrait In Parts,tt13968794
Anything Is Possible,tt2042449
Shall We Dance,tt0358135
Inside The Rain,tt11029976
Pimp,tt3107166
American Dream American Knightmare,tt2071600
Senior Moment,tt6588950
The Get Together,tt10942302
Detaine,tt8178762
La Fille Du General,MISSING
Get Over It,tt0192071
Jackass Presents Bad Grandpa 5,MISSING
I Am Woman,tt9185316
The One And Only Dick Gregory,tt4829936
The Freshman,tt0099615
Sniper The White Raven,tt19465630
Silent House,tt1767382
Cut Bank,tt1661820
Dead Water,tt6716912
Paid In Full,tt0259484
Mr Malcolms List,tt12545566
Signature Move,tt5328952
Menashe,tt6333086
The Guilt Trip,tt1694020
Agent Game,tt14168394
An Unfinished Life,tt0350261
Heartworn Highways,tt0405963
Frank Millers Sin City A Dame To Kill For,MISSING
Mob Town,tt8722440
Deadlock,tt10957044
Bad Parents,tt2081178
Sophie Jones,tt8170506
Moon Manor,tt8946942
Aquarium Of The Dead,tt13835046
Ms Purple,tt7983890
Rolling Like Thunder,tt15788204
Chinatown 2 The Two Jakes,MISSING
Pee Wee 2 Big Top Pee Wee,MISSING
The Ladies Man,tt0213790
The Kill Team,tt6196936
Crisis,tt9731682
Burn Motherfucker Burn,tt6175670
Palm Swings,tt3465026
Dirty Tricks,tt14585862
The Peacemaker,tt0119874
12 O Clock Boys,MISSING
Prophets Prey,tt4188202
Bullets Over Broadway,tt0109348
Broken Star,tt4287234
Disgraced,tt0445953
American Jihad,tt6512632
Sid And Judy,MISSING
The Mighty Quinn,tt0097880
Guinevere,tt0160338
Through The Glass Darkly,tt5585272
Beyond The Opposite Sex,tt7783976
Harts War,tt0251114
Hello I Must Be Going,tt2063666
The Exchange,tt14949622
Love Means Zero,tt7206654
A Game Of Honor,tt2156633
Hide And Seek,tt7975192
Eric Clapton Life In 12 Bars,tt6498644
Stonewall,tt3018070
Reefer Madness,tt0028346
S O S Survive Or Sacrifice,MISSING
Let It Ride,tt0097731
Student Body,tt11010888
Basketball County In The Water,tt7333982
About Adam,tt0199314
In Too Deep,tt0160401
Beslan Three Days In September,tt0800238
Girlhood,tt3655522
A Mighty Heart,tt0829459
Duplex,tt0266489
Megalodon Rising,tt15295912
Win A Date With Tad Hamilton,tt0335559
Bounce,tt0186894
Mine 9,tt3517870
Project Ithaca,tt6490930
Whitney Can I Be Me,tt5563330
Caught In The Crossfire,tt1449379
Joy Of Sex,tt0087513
The Stranger In Our Bed,tt13661368
Out Of The Blue,tt15333788
S O G The Book Of Ward,MISSING
American Badger,tt4667610
Stealing Lust,MISSING
Senseless,tt0120820
Grizzly Ii Revenge,tt0093119
Saving Flora,tt5670364
Slalom,tt9697780
Zeroville,tt1881109
Lavell Crawford Thee Lavell Crawford,tt23903008
Mother,tt0117091
Depeche Mod,MISSING
The Retreat,tt11392272
Ellie And Abbie And Ellies Dead Aunt,MISSING
Cypress Hill Insane In The Brain,tt18311186
My Tender Matador,tt10879920
The Toll,tt9202550
The Bad News Bears Go To Japan,tt0077199
Going Ape,tt0082457
The Loneliest Boy In The World,tt12553046
Mvp,MISSING
Nanas Boys,tt13585304
Kids In America,tt0408961
Snipes,tt0275688
New York Ninja,tt15358226
The Bad News Bears In Breaking Training,tt0075718
Pirates,tt11918288
The World According To Dick Cheney,tt2354495
Broken Diamonds,tt6484398
Marvelous And The Black Hole,tt11389868
Givers Of Death,tt10508082
13 Fanboy,tt9077876
A Thousand Little Cuts,tt11244558
Drunk Bus,tt5134254
Robot Apocalypse,tt14604564
23 Walks,tt9699620
Rose,tt9643228
The Last Right,tt9621284
Avarice,tt11151916
